Match ID,Date,Venue,Team1,Team2,Toss winner,Toss decision,Stage,First innings score,First innings wicket,Second innings score,Second innings wicket,Match winner,Won by,Margin,Player of the match,
297,3/5/2012,Subrata Roy Sahara Stadium,Mumbai Indians,Pune Warriors India,Mumbai Indians,Bat,Group,120,9,119,6,Mumbai Indians,Runs,1,Lasith Malinga,
298,4/5/2012,M. A. Chidambaram Stadium,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,Bat,Group,160,6,150,5,Chennai Super Kings,Runs,10,Suresh Raina,
299,5/5/2012,Eden Gardens,Kolkata Knight Riders,Pune Warriors India,Kolkata Knight Riders,Bat,Group,150,6,143,8,Kolkata Knight Riders,Runs,7,Sunil Narine,
300,5/5/2012,Punjab Cricket Association Stadium,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,Bat,Group,177,6,134,8,Rajasthan Royals,Runs,43,Shane Watson,
301,6/5/2012,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Field,Group,173,8,174,8,Mumbai Indians,Wickets,2,Dwayne Smith,
302,6/5/2012,M. Chinnaswamy Stadium,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,181,2,185,5,Royal Challengers Bangalore,Wickets,5,AB de Villiers,
303,7/5/2012,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Bat,Group,153,9,154,4,Kolkata Knight Riders,Wickets,6,Jacques Kallis,
304,8/5/2012,Subrata Roy Sahara Stadium,Pune Warriors India,Rajasthan Royals,Pune Warriors India,Bat,Group,125,6,126,3,Rajasthan Royals,Wickets,7,Shane Watson,
305,8/5/2012,Rajiv Gandhi International Cricket Stadium,Kings XI Punjab,Deccan Chargers,Deccan Chargers,Field,Group,170,5,145,8,Kings XI Punjab,Runs,25,Mandeep Singh,
306,9/5/2012,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,141,6,142,1,Royal Challengers Bangalore,Wickets,9,Chris Gayle,
307,10/5/2012,Rajiv Gandhi International Cricket Stadium,Deccan Chargers,Delhi Daredevils,Deccan Chargers,Bat,Group,187,4,193,1,Delhi Daredevils,Wickets,9,David Warner,
308,10/5/2012,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Field,Group,126,6,127,6,Chennai Super Kings,Wickets,4,Ben Hilfenhaus,
309,11/5/2012,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors India,Pune Warriors India,Field,Group,173,3,138,9,Royal Challengers Bangalore,Runs,35,Chris Gayle,
310,12/5/2012,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Bat,Group,182,1,155,4,Mumbai Indians,Runs,27,Rohit Sharma,
311,12/5/2012,M. A. Chidambaram Stadium,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,Field,Group,114,5,115,1,Chennai Super Kings,Wickets,9,Ben Hilfenhaus,
312,13-05-2012,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors India,Rajasthan Royals,Bat,Group,170,4,125,9,Rajasthan Royals,Runs,45,Ajit Chandila,
313,13-05-2012,Punjab Cricket Association Stadium,Deccan Chargers,Kings XI Punjab,Deccan Chargers,Bat,Group,190,4,194,6,Kings XI Punjab,Wickets,4,David Hussey,
314,14-05-2012,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,171,6,173,5,Mumbai Indians,Wickets,5,Ambati Rayudu,
315,14-05-2012,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Field,Group,158,6,160,5,Chennai Super Kings,Wickets,5,Michael Hussey,
316,15-05-2012,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,Bat,Group,136,8,140,5,Delhi Daredevils,Wickets,5,Umesh Yadav,
317,16-05-2012,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,Group,140,7,108,10,Kolkata Knight Riders,Runs,32,Sunil Narine,
318,17-05-2012,HPCA Stadium,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,Field,Group,120,7,123,4,Kings XI Punjab,Wickets,6,Adam Gilchrist,
319,17-05-2012,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Field,Group,215,1,194,9,Royal Challengers Bangalore,Runs,21,Chris Gayle,
320,18-05-2012,Rajiv Gandhi International Cricket Stadium,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,Bat,Group,126,8,128,5,Deccan Chargers,Wickets,5,Dale Steyn,
321,19-05-2012,HPCA Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,141,8,145,4,Delhi Daredevils,Wickets,6,Umesh Yadav,
322,19-05-2012,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors India,Kolkata Knight Riders,Bat,Group,136,4,102,8,Kolkata Knight Riders,Runs,34,Shakib Al Hasan,
323,20-05-2012,Rajiv Gandhi International Cricket Stadium,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,132,7,123,9,Deccan Chargers,Runs,9,Dale Steyn,
324,20-05-2012,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Bat,Group,162,6,163,0,Mumbai Indians,Wickets,10,Dwayne Smith,
325,22-05-2012,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Bat,Playoff,162,4,144,8,Kolkata Knight Riders,Runs,18,Yusuf Pathan,
326,23-05-2012,M. Chinnaswamy Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Field,Playoff,187,5,149,9,Chennai Super Kings,Runs,38,Mahendra Singh Dhoni,
327,25-05-2012,M. A. Chidambaram Stadium,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,Field,Playoff,222,5,136,10,Chennai Super Kings,Runs,86,Murali Vijay,
328,27-05-2012,M. A. Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Bat,Final,190,3,192,5,Kolkata Knight Riders,Wickets,5,Manvinder Bisla,
329,3/4/2013,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,128,10,129,4,Kolkata Knight Riders,Wickets,6,Sunil Narine,
330,4/4/2013,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Field,Group,156,5,154,5,Royal Challengers Bangalore,Runs,2,Chris Gayle,
331,5/4/2013,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Pune Warriors India,Pune Warriors India,Field,Group,126,6,104,10,Sunrisers Hyderabad,Runs,22,Amit Mishra,
332,6/4/2013,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,Bat,Group,165,7,160,6,Rajasthan Royals,Runs,5,Rahul Dravid,
333,6/4/2013,M. A. Chidambaram Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Group,148,6,139,9,Mumbai Indians,Runs,9,Kieron Pollard,
334,7/4/2013,Subrata Roy Sahara Stadium,Pune Warriors India,Kings XI Punjab,Pune Warriors India,Bat,Group,99,9,100,2,Kings XI Punjab,Wickets,8,Manan Vohra,
335,7/4/2013,Rajiv Gandhi International Cricket Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Bat,Group,130,8,130,7,Sunrisers Hyderabad,Super Over,,Hanuma Vihari,
336,8/4/2013,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,144,6,125,10,Rajasthan Royals,Runs,19,Siddharth Trivedi,
337,9/4/2013,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Bat,Group,161,6,162,3,Royal Challengers Bangalore,Wickets,7,Virat Kohli,
338,9/4/2013,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,Bat,Group,209,5,165,9,Mumbai Indians,Runs,44,Dinesh Karthik,
339,10/4/2013,Punjab Cricket Association Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Field,Group,138,10,139,0,Chennai Super Kings,Wickets,10,Michael Hussey,
340,11/4/2013,M. Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,154,8,158,2,Royal Challengers Bangalore,Wickets,8,Chris Gayle,
341,11/4/2013,Subrata Roy Sahara Stadium,Rajasthan Royals,Pune Warriors India,Rajasthan Royals,Bat,Group,145,5,148,3,Pune Warriors India,Wickets,7,Aaron Finch,
342,12/4/2013,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,114,8,115,7,Sunrisers Hyderabad,Wickets,3,Amit Mishra,
343,13-04-2013,Wankhede Stadium,Mumbai Indians,Pune Warriors India,Mumbai Indians,Bat,Group,183,3,142,8,Mumbai Indians,Runs,41,Rohit Sharma,
344,13-04-2013,M. A. Chidambaram Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,165,6,166,6,Chennai Super Kings,Wickets,4,Ravindra Jadeja,
345,14-04-2013,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Bat,Group,180,4,132,7,Kolkata Knight Riders,Runs,48,Gautam Gambhir,
346,14-04-2013,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,Field,Group,124,10,126,4,Rajasthan Royals,Wickets,6,James Faulkner,
347,15-04-2013,M. A. Chidambaram Stadium,Pune Warriors India,Chennai Super Kings,Pune Warriors India,Bat,Group,159,5,135,8,Pune Warriors India,Runs,24,Steve Smith,
348,16-04-2013,Punjab Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,157,9,153,9,Kings XI Punjab,Runs,4,Manpreet Gony,
349,16-04-2013,M. Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,152,5,152,7,Royal Challengers Bangalore,Super Over,,Virat Kohli,
350,17-04-2013,Subrata Roy Sahara Stadium,Sunrisers Hyderabad,Pune Warriors India,Pune Warriors India,Field,Group,119,8,108,10,Sunrisers Hyderabad,Runs,11,Amit Mishra,
351,17-04-2013,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Bat,Group,179,3,92,10,Rajasthan Royals,Runs,87,Ajinkya Rahane,
352,18-04-2013,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Bat,Group,169,4,83,10,Chennai Super Kings,Runs,86,Michael Hussey,
353,19-04-2013,Rajiv Gandhi International Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,Bat,Group,123,9,127,5,Sunrisers Hyderabad,Wickets,5,Hanuma Vihari,
354,20-04-2013,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Bat,Group,119,9,124,6,Chennai Super Kings,Wickets,4,Ravindra Jadeja,
355,20-04-2013,M. Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,Group,117,10,123,3,Royal Challengers Bangalore,Wickets,7,Vinay Kumar,
356,21-04-2013,Feroz Shah Kotla,Mumbai Indians,Delhi Daredevils,Mumbai Indians,Bat,Group,161,4,165,1,Delhi Daredevils,Wickets,9,Virender Sehwag,
357,21-04-2013,Punjab Cricket Association Stadium,Pune Warriors India,Kings XI Punjab,Kings XI Punjab,Field,Group,185,4,186,3,Kings XI Punjab,Wickets,7,David Miller,
358,22-04-2013,M. A. Chidambaram Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Bat,Group,185,4,186,5,Chennai Super Kings,Wickets,5,Michael Hussey,
359,23-04-2013,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors India,Pune Warriors India,Field,Group,263,5,133,9,Royal Challengers Bangalore,Runs,130,Chris Gayle,
360,23-04-2013,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Field,Group,120,7,121,5,Kings XI Punjab,Wickets,5,Harmeet Singh,
361,24-04-2013,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Bat,Group,159,6,162,5,Mumbai Indians,Wickets,5,Dwayne Smith,
362,25-04-2013,M. A. Chidambaram Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Bat,Group,159,6,160,5,Chennai Super Kings,Wickets,5,Mahendra Singh Dhoni,
363,26-04-2013,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,Bat,Group,149,6,150,4,Kolkata Knight Riders,Wickets,6,Jacques Kallis,
364,27-04-2013,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Group,144,9,146,2,Rajasthan Royals,Wickets,8,James Faulkner,
365,27-04-2013,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Bat,Group,194,7,136,7,Mumbai Indians,Runs,58,Dwayne Smith,
366,28-04-2013,M. A. Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,200,3,186,4,Chennai Super Kings,Runs,14,Michael Hussey,
367,28-04-2013,Raipur International Cricket Stadium,Delhi Daredevils,Pune Warriors India,Pune Warriors India,Field,Group,164,5,149,4,Delhi Daredevils,Runs,15,David Warner,
368,29-04-2013,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Field,Group,171,6,173,6,Rajasthan Royals,Wickets,4,Sanju Samson,
369,29-04-2013,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,Bat,Group,174,3,170,10,Mumbai Indians,Runs,4,Rohit Sharma,
370,30-04-2013,Subrata Roy Sahara Stadium,Chennai Super Kings,Pune Warriors India,Chennai Super Kings,Bat,Group,164,3,127,9,Chennai Super Kings,Runs,37,Mahendra Singh Dhoni,
371,1/5/2013,Rajiv Gandhi International Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,Group,129,4,130,3,Sunrisers Hyderabad,Wickets,7,Ishant Sharma,
372,1/5/2013,Raipur International Cricket Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Bat,Group,136,7,137,3,Delhi Daredevils,Wickets,7,David Warner,
373,2/5/2013,M. A. Chidambaram Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Bat,Group,186,4,171,6,Chennai Super Kings,Runs,15,Suresh Raina,
374,2/5/2013,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Pune Warriors India,Royal Challengers Bangalore,Bat,Group,187,3,170,9,Royal Challengers Bangalore,Runs,17,AB de Villiers,
375,3/5/2013,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Bat,Group,132,6,133,2,Kolkata Knight Riders,Wickets,8,Yusuf Pathan,
376,4/5/2013,Rajiv Gandhi International Cricket Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,Bat,Group,80,10,81,4,Sunrisers Hyderabad,Wickets,6,Darren Sammy,
377,5/5/2013,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Group,139,5,79,10,Mumbai Indians,Runs,60,Mitchell Johnson,
378,5/5/2013,Sawai Mansingh Stadium,Pune Warriors India,Rajasthan Royals,Pune Warriors India,Bat,Group,178,4,182,5,Rajasthan Royals,Wickets,5,Ajinkya Rahane,
379,6/5/2013,Punjab Cricket Association Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,190,3,194,4,Kings XI Punjab,Wickets,6,David Miller,
380,7/5/2013,Sawai Mansingh Stadium,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,Bat,Group,154,4,155,1,Rajasthan Royals,Wickets,9,Ajinkya Rahane,
381,7/5/2013,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Bat,Group,170,6,105,10,Mumbai Indians,Runs,65,Sachin Tendulkar,
382,8/5/2013,Rajiv Gandhi International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,Group,223,3,146,8,Chennai Super Kings,Runs,77,Suresh Raina,
383,9/5/2013,Punjab Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,Field,Group,145,6,147,2,Rajasthan Royals,Wickets,8,Kevon Cooper,
384,9/5/2013,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Pune Warriors India,Kolkata Knight Riders,Bat,Group,152,6,106,10,Kolkata Knight Riders,Runs,46,Gautam Gambhir,
385,10/5/2013,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,Field,Group,183,4,179,7,Royal Challengers Bangalore,Runs,4,Jaydev Unadkat,
386,11/5/2013,Subrata Roy Sahara Stadium,Pune Warriors India,Mumbai Indians,Pune Warriors India,Bat,Group,112,8,116,5,Mumbai Indians,Wickets,5,Mitchell Johnson,
387,11/5/2013,Punjab Cricket Association Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,Field,Group,150,7,120,9,Sunrisers Hyderabad,Runs,30,Parthiv Patel,
388,12/5/2013,JSCA International Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,115,9,116,5,Kolkata Knight Riders,Wickets,5,Jacques Kallis,
389,12/5/2013,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,Group,141,4,144,5,Rajasthan Royals,Wickets,5,Shane Watson,
390,13-05-2013,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Bat,Group,178,3,184,3,Mumbai Indians,Wickets,7,Kieron Pollard,
391,14-05-2013,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Field,Group,174,5,176,3,Kings XI Punjab,Wickets,7,Adam Gilchrist,
392,14-05-2013,M. A. Chidambaram Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Bat,Group,168,4,135,9,Chennai Super Kings,Runs,33,Mahendra Singh Dhoni,
393,15-05-2013,JSCA International Cricket Stadium,Pune Warriors India,Kolkata Knight Riders,Kolkata Knight Riders,Field,Group,170,4,163,7,Pune Warriors India,Runs,7,Manish Pandey,
394,15-05-2013,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Field,Group,166,8,152,7,Mumbai Indians,Runs,14,Aditya Tare,
395,16-05-2013,HPCA Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,Field,Group,171,4,164,7,Kings XI Punjab,Runs,7,David Miller,
396,17-05-2013,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Group,136,9,113,9,Sunrisers Hyderabad,Runs,23,Amit Mishra,
397,18-05-2013,HPCA Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,Field,Group,183,8,133,10,Kings XI Punjab,Runs,50,Azhar Mahmood,
398,18-05-2013,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,Group,106,2,82,6,Royal Challengers Bangalore,Runs,24,Virat Kohli,
399,19-05-2013,Subrata Roy Sahara Stadium,Pune Warriors India,Delhi Daredevils,Pune Warriors India,Bat,Group,172,5,134,9,Pune Warriors India,Runs,38,Luke Wright,
400,19-05-2013,Rajiv Gandhi International Cricket Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Bat,Group,130,7,132,5,Sunrisers Hyderabad,Wickets,5,Parthiv Patel,
401,21-05-2013,Feroz Shah Kotla,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Bat,Playoff,192,1,144,10,Chennai Super Kings,Runs,48,Michael Hussey,
402,22-05-2013,Feroz Shah Kotla,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Bat,Playoff,132,7,135,6,Rajasthan Royals,Wickets,4,Brad Hodge,
403,24-05-2013,Eden Gardens,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Bat,Playoff,165,6,169,6,Mumbai Indians,Wickets,4,Harbhajan Singh,
404,26-05-2013,Eden Gardens,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Bat,Final,148,9,125,9,Mumbai Indians,Runs,23,Kieron Pollard,
405,16-04-2014,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Group,Bat,163,5,122,7,Kolkata Knight Riders,Runs,41,Jacques Kallis,
406,17-04-2014,Sharjah Cricket Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,145,4,146,2,Royal Challengers Bangalore,Wickets,8,Yuzvendra Chahal,
407,18-04-2014,Sheikh Zayed Stadium,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,Group,Bat,205,4,206,4,Kings XI Punjab,Wickets,6,Glenn Maxwell,
408,18-04-2014,Sheikh Zayed Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Group,Field,133,6,135,6,Rajasthan Royals,Wickets,4,Ajinkya Rahane,
409,19-04-2014,Dubai International Cricket Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,115,9,116,3,Royal Challengers Bangalore,Wickets,7,Parthiv Patel,
410,19-04-2014,Dubai International Cricket Stadium,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,Group,Bat,166,5,167,6,Delhi Daredevils,Wickets,4,JP Duminy,
411,20-04-2014,Sharjah Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,Group,Field,191,5,193,3,Kings XI Punjab,Wickets,7,Glenn Maxwell,
412,21-04-2014,Sheikh Zayed Stadium,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,Group,Bat,177,7,84,10,Chennai Super Kings,Runs,93,Suresh Raina,
413,22-04-2014,Sharjah Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,Group,Field,193,6,121,10,Kings XI Punjab,Runs,72,Glenn Maxwell,
414,23-04-2014,Dubai International Cricket Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Group,Field,140,6,133,10,Chennai Super Kings,Runs,7,Ravindra Jadeja,
415,24-04-2014,Sharjah Cricket Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,150,7,148,5,Kolkata Knight Riders,Runs,2,Chris Lynn,
416,25-04-2014,Dubai International Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,Group,Bat,184,1,180,4,Sunrisers Hyderabad,Runs,4,Aaron Finch,
417,25-04-2014,Dubai International Cricket Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Group,Bat,141,7,142,3,Chennai Super Kings,Wickets,7,Mohit Sharma,
418,26-04-2014,Sheikh Zayed Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Group,Field,70,10,71,4,Rajasthan Royals,Wickets,6,Pravin Tambe,
419,26-04-2014,Sheikh Zayed Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,132,9,109,10,Kings XI Punjab,Runs,23,Sandeep Sharma,
420,27-04-2014,Sharjah Cricket Stadium,Mumbai Indians,Delhi Daredevils,Mumbai Indians,Group,Bat,125,6,126,4,Delhi Daredevils,Wickets,6,Murali Vijay,
421,27-04-2014,Sharjah Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Group,Bat,145,5,146,5,Chennai Super Kings,Wickets,5,Dwayne Smith,
422,28-04-2014,Dubai International Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,Group,Field,124,8,127,5,Kings XI Punjab,Wickets,5,Sandeep Sharma,
423,29-04-2014,Sheikh Zayed Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Group,Bat,152,5,152,8,Rajasthan Royals,Boundary count,,James Faulkner,
424,30-04-2014,Dubai International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,Group,Field,172,5,157,7,Sunrisers Hyderabad,Runs,15,Bhuvneshwar Kumar,
425,2/5/2014,JSCA International Cricket Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,Group,Bat,148,3,114,9,Chennai Super Kings,Runs,34,Ravindra Jadeja,
426,3/5/2014,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,Group,Bat,168,5,170,5,Mumbai Indians,Wickets,5,Corey Anderson,
427,3/5/2014,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,Group,Field,152,5,156,3,Rajasthan Royals,Wickets,7,Karun Nair,
428,4/5/2014,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,155,6,158,6,Royal Challengers Bangalore,Wickets,4,AB de Villiers,
429,5/5/2014,Sardar Patel Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,170,6,160,6,Rajasthan Royals,Runs,10,Pravin Tambe,
430,5/5/2014,Feroz Shah Kotla,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,Group,Field,178,5,181,2,Chennai Super Kings,Wickets,8,Dwayne Smith,
431,6/5/2014,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,187,5,168,8,Mumbai Indians,Runs,19,Rohit Sharma,
432,7/5/2014,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,Group,Bat,160,5,161,2,Kolkata Knight Riders,Wickets,8,Gautam Gambhir,
433,7/5/2014,Barabati Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,Group,Field,231,4,187,6,Kings XI Punjab,Runs,44,Glenn Maxwell,
434,8/5/2014,Sardar Patel Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,Group,Field,134,9,102,10,Sunrisers Hyderabad,Runs,32,Bhuvneshwar Kumar,
435,9/5/2014,M. Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,Group,Field,198,8,166,9,Kings XI Punjab,Runs,32,Sandeep Sharma,
436,10/5/2014,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,Group,Field,143,7,44,2,Sunrisers Hyderabad,Wickets,8,Dale Steyn,
437,10/5/2014,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Group,Field,157,6,160,6,Chennai Super Kings,Wickets,4,Dwayne Smith,
438,11/5/2014,Barabati Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,Group,Field,149,8,150,1,Kolkata Knight Riders,Wickets,9,Gautam Gambhir,
439,11/5/2014,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Group,Bat,190,5,191,5,Rajasthan Royals,Wickets,5,James Faulkner,
440,12/5/2014,Rajiv Gandhi International Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Group,Bat,157,3,160,3,Mumbai Indians,Wickets,7,Ambati Rayudu,
